,code,type,m2,bathrooms,bedrooms,private_parking,common_parking,elevator,private_garden,common_garden,balcony,autonomous_heating,heating_type,energetic_class,year,city,zone,date,price
215,100656477,flat,97,1,1,1,0,True,False,False,True,True,M,D,2007.0,Carpi,Cibeno,2023-07-26,189.000
216,94308028,townhouse,205,3,5,1,0,False,True,False,True,True,M,G,1957.0,Carpi,Cibeno,2023-07-26,289.000
217,103788576,flat,87,1,2,1,0,True,False,False,True,True,M,G,1977.0,Carpi,Cibeno,2023-07-26,135.000
218,104994957,flat,120,1,3,1,1,False,False,True,True,True,G,E,1973.0,Carpi,Morbidina - Cuneo,2023-07-26,133.000
219,104880623,flat,86,1,2,1,0,True,False,False,True,True,M,C,2007.0,Carpi,Fossoli - San Marino,2023-07-26,154.000
220,104692963,flat,95,1,3,1,1,True,False,True,True,True,G,F,1983.0,Carpi,Stadio - Acquedotto,2023-07-26,138.000
221,101413311,house,197,2,4,0,0,False,True,False,False,True,M,G,1959.0,Carpi,Remesina - Pezzana,2023-07-26,179.000
222,85509434,house,145,1,3,0,0,False,True,False,False,True,M,F,1984.0,Carpi,Fossoli - San Marino,2023-07-26,299.000
223,103546206,flat,200,2,2,1,1,False,True,False,True,True,G,G,1970.0,Carpi,Stadio - Acquedotto,2023-07-26,175.000
224,100380102,flat,177,2,3,1,1,True,False,True,False,True,S,A,2023.0,Carpi,Cibeno,2023-07-26,400.000
225,103577968,house,399,2,3,0,0,False,True,False,True,True,M,G,1900.0,Carpi,Fossoli - San Marino,2023-07-26,198.000
226,104683629,house,240,2,3,2,0,False,True,False,True,True,M,G,1969.0,Carpi,Fossoli - San Marino,2023-07-26,249.000
227,91459052,house,251,4,5,1,0,False,True,False,True,True,M,G,1989.0,Carpi,Fossoli - San Marino,2023-07-26,430.000
228,90620593,flat,141,2,3,2,0,True,False,True,True,True,S,A,2022.0,Carpi,Cibeno,2023-07-26,310.000
229,104512899,house,325,3,4,1,0,False,True,False,False,True,M,G,1982.0,Carpi,Cibeno,2023-07-26,395.000
230,103246772,house,208,1,3,2,0,False,True,False,True,True,S,G,1982.0,Carpi,Fossoli - San Marino,2023-07-26,289.000
231,101321819,flat,63,1,1,1,0,True,False,False,False,True,M,D,2007.0,Carpi,Cibeno,2023-07-26,139.000
232,100380268,flat,148,2,3,1,1,True,False,True,False,True,S,A,2023.0,Carpi,Cibeno,2023-07-26,335.000
233,88044921,flat,117,2,3,1,0,False,False,False,True,True,M,F,1998.0,Carpi,Fossoli - San Marino,2023-07-26,186.000
234,99665800,penthouse,249,2,3,0,0,True,False,True,True,True,P,A,2024.0,Carpi,Ospedale,2023-07-26,622.500
235,91288946,flat,150,2,3,0,1,True,False,True,True,False,S,A,2023.0,Carpi,Quartirolo - Meloni,2023-07-26,301.000
236,102674568,house,167,2,3,1,1,False,True,False,True,True,S,B,2016.0,Carpi,Cibeno,2023-07-26,493.000
237,102583900,penthouse,147,2,3,1,0,True,False,True,False,True,S,A,2023.0,Carpi,Cibeno,2023-07-26,355.000
238,103112058,house,201,2,3,1,2,False,True,False,False,True,S,A,2023.0,Carpi,Fossoli - San Marino,2023-07-26,490.000
239,99514648,house,344,3,4,2,0,False,True,False,True,True,M,E,1960.0,Carpi,Fossoli - San Marino,2023-07-26,315.000
240,102927896,flat,92,1,2,1,1,False,False,True,True,True,G,F,1965.0,Carpi,Stadio - Acquedotto,2023-07-26,119.000
241,102779332,flat,130,1,3,1,1,False,False,False,True,True,G,G,1964.0,Carpi,Stadio - Acquedotto,2023-07-26,
242,99964470,townhouse,157,1,3,2,0,False,True,False,True,True,M,G,1960.0,Carpi,Fossoli - San Marino,2023-07-26,199.000
243,97337634,flat,68,1,2,1,0,True,False,False,True,True,M,G,1985.0,Carpi,Cibeno,2023-07-26,95.000
244,100814497,house,345,3,3,2,1,False,True,False,False,True,M,D,1920.0,Carpi,Cibeno,2023-07-26,750.000
245,103778090,flat,163,2,3,2,2,True,False,False,True,True,S,A,2019.0,Carpi,Cibeno,2023-07-26,393.000
246,103069338,flat,90,1,2,1,1,False,False,True,False,True,G,F,1967.0,Carpi,Stadio - Acquedotto,2023-07-26,109.000
247,89620069,townhouse,430,3,4,0,2,False,True,False,True,True,G,G,1968.0,Carpi,Stadio - Acquedotto,2023-07-26,315.000
248,97249648,flat,95,1,2,1,1,True,False,True,True,True,G,G,1982.0,Carpi,Stadio - Acquedotto,2023-07-26,104.000
249,103860793,house,217,2,5,1,0,False,True,False,False,True,M,G,1955.0,Carpi,Cibeno,2023-07-26,275.000
250,101730133,flat,89,1,2,1,0,False,False,False,True,True,M,G,1978.0,Carpi,Fossoli - San Marino,2023-07-26,85.000
251,104108165,flat,115,1,3,1,1,True,False,True,True,True,G,G,1975.0,Carpi,Stadio - Acquedotto,2023-07-26,135.000
252,98221614,house,225,3,3,1,0,False,True,False,True,True,M,F,1994.0,Carpi,Cibeno,2023-07-26,390.000
253,103692184,flat,130,1,2,0,0,False,True,False,True,True,M,G,1955.0,Carpi,Cibeno,2023-07-26,135.000
254,91287924,flat,135,2,2,1,1,True,False,True,True,False,S,A,2023.0,Carpi,Quartirolo - Meloni,2023-07-26,268.000
255,88362307,house,568,4,6,0,0,False,True,False,True,True,M,G,1993.0,Carpi,Cibeno,2023-07-26,900.000
256,100557218,flat,145,1,2,2,1,True,True,False,False,True,G,F,2006.0,Carpi,Gargallo,2023-07-26,228.000
257,102134574,flat,113,1,2,2,0,True,False,True,True,True,M,E,2005.0,Carpi,Fossoli - San Marino,2023-07-26,172.000
258,102117994,flat,145,2,3,2,1,True,False,False,True,True,G,C,2008.0,Carpi,Morbidina - Cuneo,2023-07-26,259.000
259,101933742,flat,125,2,2,1,0,False,False,False,True,True,M,D,1996.0,Carpi,Cibeno,2023-07-26,177.000
260,99665684,flat,179,2,3,0,0,True,False,True,False,True,P,A,2024.0,Carpi,Ospedale,2023-07-26,429.000
261,104175327,penthouse,110,1,2,1,1,True,False,True,False,True,G,F,2007.0,Carpi,Santa Croce,2023-07-26,209.000
262,103066428,flat,82,1,2,1,0,True,True,False,False,True,M,F,2004.0,Carpi,Cibeno,2023-07-26,160.000
263,98011024,townhouse,162,2,3,1,0,False,True,False,True,True,M,G,1957.0,Carpi,Remesina - Pezzana,2023-07-26,279.000
264,104295787,flat,69,1,2,1,0,True,False,False,True,True,M,D,2007.0,Carpi,Cibeno,2023-07-26,140.000
265,103194952,flat,86,1,2,1,0,True,False,False,True,True,M,G,1981.0,Carpi,Fossoli - San Marino,2023-07-26,
266,102572096,flat,115,2,3,1,1,True,False,False,True,True,G,F,1970.0,Carpi,Morbidina - Cuneo,2023-07-26,134.000
267,99665860,flat,167,2,3,0,0,True,False,True,False,True,P,A,2024.0,Carpi,Ospedale,2023-07-26,384.000
268,95402226,townhouse,300,2,3,0,0,False,True,False,False,True,M,G,1950.0,Carpi,Fossoli - San Marino,2023-07-26,238.000
269,104027277,flat,132,1,2,1,0,False,False,False,True,True,M,G,1960.0,Carpi,Remesina - Pezzana,2023-07-26,149.000
270,103406894,flat,125,2,3,1,1,True,False,True,True,True,G,G,1993.0,Carpi,Stadio - Acquedotto,2023-07-26,163.000
271,101811487,penthouse,101,1,2,1,0,True,False,True,False,False,M,C,2012.0,Carpi,Cibeno,2023-07-26,299.000
272,103755262,flat,92,1,2,1,1,True,False,True,True,True,G,G,1971.0,Carpi,Ospedale,2023-07-26,118.000
273,100379736,flat,174,2,3,1,1,True,True,False,False,True,S,A,2023.0,Carpi,Cibeno,2023-07-26,420.000
274,104831501,flat,105,1,2,1,1,True,False,True,True,True,G,G,1975.0,Carpi,Ospedale,2023-07-26,112.000
275,101125695,house,306,2,4,2,0,False,True,False,True,True,S,A,2024.0,Carpi,Remesina - Pezzana,2023-07-26,360.000
276,89134853,house,289,3,3,1,0,False,True,False,False,True,M,F,1975.0,Carpi,Cibeno,2023-07-26,490.000
277,102475456,flat,63,1,1,1,0,True,False,False,True,True,M,E,2007.0,Carpi,Fossoli - San Marino,2023-07-26,105.000
278,91288384,penthouse,140,2,2,1,1,True,False,True,True,False,S,A,2023.0,Carpi,Quartirolo - Meloni,2023-07-26,293.000
279,104687881,rustic,500,3,4,1,0,False,True,False,False,True,M,G,1900.0,Carpi,Fossoli - San Marino,2023-07-26,225.000
280,103418600,flat,115,2,3,1,1,True,False,True,True,True,G,E,1983.0,Carpi,Stadio - Acquedotto,2023-07-26,130.000
281,103076540,flat,95,1,2,2,0,True,False,False,True,True,M,G,1993.0,Carpi,Fossoli - San Marino,2023-07-26,139.000
282,100916705,flat,105,1,2,1,1,False,False,True,True,True,G,G,1968.0,Carpi,Ospedale,2023-07-26,132.000
283,98799172,rustic,1.100,4,5,1,0,False,True,False,False,True,M,G,1700.0,Carpi,Cibeno,2023-07-26,1.200.000
284,103069380,flat,90,1,2,1,1,True,False,True,True,True,G,B,1983.0,Carpi,Stadio - Acquedotto,2023-07-26,123.000
285,103047056,flat,96,1,2,1,0,True,False,False,True,True,M,G,1971.0,Carpi,Remesina - Pezzana,2023-07-26,89.000
286,105024771,flat,121,1,2,1,0,True,False,False,True,True,M,E,1994.0,Carpi,Fossoli - San Marino,2023-07-26,165.000
287,96032814,flat,115,2,2,0,0,True,False,True,False,True,P,,2023.0,Carpi,Centro Storico,2023-07-26,265.000
288,94510740,house,250,3,4,2,0,False,True,False,True,True,M,G,1960.0,Carpi,Fossoli - San Marino,2023-07-26,279.000
289,103255748,flat,150,2,2,2,1,True,False,False,False,True,M,E,2004.0,Carpi,Centro Storico,2023-07-26,268.000
290,103784564,flat,95,1,2,1,0,False,False,False,True,True,M,G,1968.0,Carpi,Quartirolo - Meloni,2023-07-26,135.000
291,95745146,townhouse,306,4,7,2,0,False,True,False,True,True,M,G,1980.0,Carpi,Due Ponti,2023-07-26,569.000
292,100867083,flat,105,1,2,1,1,True,False,False,True,True,G,D,1978.0,Carpi,Morbidina - Cuneo,2023-07-26,118.000
293,101274501,flat,100,1,2,1,1,False,False,True,True,True,G,F,1970.0,Carpi,Stadio - Acquedotto,2023-07-26,145.000
294,104279847,flat,120,1,3,1,1,True,False,True,True,True,G,G,1975.0,Carpi,Stadio - Acquedotto,2023-07-26,148.000
295,103051738,flat,80,2,2,2,0,True,False,False,False,True,M,D,2001.0,Carpi,Quartirolo - Meloni,2023-07-26,153.000
296,103255608,flat,213,3,3,2,1,True,False,False,False,True,M,E,2004.0,Carpi,Centro Storico,2023-07-26,400.000
297,103783284,flat,150,2,3,2,1,True,False,True,True,True,G,F,1992.0,Carpi,Morbidina - Cuneo,2023-07-26,230.000
298,92686650,townhouse,169,1,2,1,0,False,True,False,False,True,M,G,1930.0,Carpi,Fossoli - San Marino,2023-07-26,99.000
299,100741607,house,220,2,3,1,1,False,True,False,True,True,G,G,1975.0,Carpi,Stadio - Acquedotto,2023-07-26,310.000
300,104518883,townhouse,400,2,5,1,2,False,True,False,False,True,G,D,1950.0,Carpi,Gargallo,2023-07-26,430.000
301,103187850,flat,100,1,2,1,0,False,False,False,True,True,M,E,1973.0,Carpi,Quartirolo - Meloni,2023-07-26,125.000
302,100074346,house,200,1,3,1,2,False,True,False,True,True,G,G,1965.0,Carpi,Morbidina - Cuneo,2023-07-26,245.000
303,104924899,townhouse,330,4,4,1,1,False,True,False,False,True,G,D,2008.0,Carpi,Gargallo,2023-07-26,520.000
304,100622367,flat,110,1,2,0,0,True,False,False,True,False,M,G,1975.0,Carpi,Ospedale,2023-07-26,90.000
305,104421867,townhouse,230,2,4,0,2,False,True,False,False,True,G,G,1900.0,Carpi,Gargallo,2023-07-26,265.000
306,101654833,house,220,3,3,1,1,False,True,False,True,True,G,D,1982.0,Carpi,Morbidina - Cuneo,2023-07-26,289.000
307,96029852,flat,131,2,3,0,0,True,False,True,False,True,P,,2023.0,Carpi,Centro Storico,2023-07-26,303.000
308,96028022,flat,383,3,3,2,1,True,True,False,False,True,P,A,2023.0,Carpi,Centro Storico,2023-07-26,839.000
309,100843695,house,175,2,4,0,2,False,True,False,False,True,M,F,1960.0,Carpi,Fossoli - San Marino,2023-07-26,329.000
310,97977648,flat,125,1,2,1,0,False,True,False,True,True,M,G,1963.0,Carpi,Quartirolo - Meloni,2023-07-26,159.000
311,103312026,flat,175,2,4,1,0,True,False,True,True,True,M,G,1975.0,Carpi,Quartirolo - Meloni,2023-07-26,175.000
312,102049418,house,210,2,4,1,1,False,True,False,True,True,M,G,1978.0,Carpi,Gargallo,2023-07-26,275.000
313,101011837,house,155,2,3,2,2,False,True,False,True,True,M,G,1980.0,Carpi,Remesina - Pezzana,2023-07-26,269.000
314,102317990,flat,94,1,2,0,0,True,False,False,True,False,M,G,1980.0,Carpi,Stadio - Acquedotto,2023-07-26,100.000
315,100520740,house,238,3,6,2,2,False,True,False,True,True,M,G,1977.0,Carpi,Cibeno,2023-07-26,395.000
316,104802137,flat,114,1,3,1,0,True,False,False,True,False,M,F,1970.0,Carpi,Ospedale,2023-07-26,239.000
317,103363352,flat,137,2,3,1,1,True,False,True,True,False,M,D,1980.0,Carpi,Ospedale,2023-07-26,300.000
318,102962918,flat,88,1,2,0,0,True,False,False,True,True,M,G,1980.0,Carpi,Musicisti,2023-07-26,
319,100834221,townhouse,230,1,3,1,1,False,True,False,False,True,M,G,1940.0,Carpi,Cortile,2023-07-26,105.000
320,101982264,flat,107,1,2,1,0,True,False,True,True,True,M,F,1973.0,Carpi,Quartirolo - Meloni,2023-07-26,129.000
321,98810914,flat,91,1,2,1,0,False,False,True,True,False,M,G,1970.0,Carpi,Quartirolo - Meloni,2023-07-26,107.000
322,103898275,flat,75,1,1,1,0,True,False,True,True,False,M,G,1980.0,Carpi,Quartirolo - Meloni,2023-07-26,75.000
323,92503366,townhouse,300,2,5,1,2,False,True,False,False,True,M,G,1890.0,Carpi,Fossoli - San Marino,2023-07-26,390.000
324,101938876,flat,140,2,2,0,0,False,False,False,False,True,M,C,1800.0,Carpi,Centro Storico,2023-07-26,380.000
325,97694042,flat,97,1,2,1,0,False,True,False,False,True,M,D,2001.0,Carpi,Cortile,2023-07-26,155.000
326,99607776,flat,135,2,3,1,1,True,False,True,True,True,P,A,2024.0,Carpi,Morbidina - Cuneo,2023-07-26,317.500
327,103588272,flat,120,2,3,2,0,True,False,True,True,True,M,D,2010.0,Carpi,Quartirolo - Meloni,2023-07-26,225.000
328,100761261,flat,95,1,2,0,0,False,False,False,True,True,M,F,1970.0,Carpi,Quartirolo - Meloni,2023-07-26,152.000
329,99607642,flat,131,2,3,1,1,True,False,True,True,True,P,A,2024.0,Carpi,Morbidina - Cuneo,2023-07-26,295.500
330,103778392,flat,115,1,3,1,0,False,False,False,True,True,M,,1968.0,Carpi,Quartirolo - Meloni,2023-07-26,159.000
331,103788654,flat,120,2,2,1,1,True,False,False,False,True,P,A,2023.0,Carpi,Morbidina - Cuneo,2023-07-26,317.000
332,102965964,house,142,2,3,2,0,False,True,False,False,True,S,A,2014.0,Carpi,Due Ponti,2023-07-26,
333,104813097,flat,90,2,2,1,0,True,False,False,False,True,M,E,2006.0,Carpi,Centro Storico,2023-07-26,175.000
334,99607798,flat,134,2,2,1,1,True,False,True,True,True,P,A,2024.0,Carpi,Morbidina - Cuneo,2023-07-26,315.700
335,76471246,penthouse,192,2,3,1,1,True,False,True,False,True,G,A,2012.0,Carpi,Morbidina - Cuneo,2023-07-26,375.000
336,104626755,flat,108,1,1,1,0,True,False,False,True,True,M,G,2005.0,Carpi,Migliarina - Budrione,2023-07-26,166.000
337,99071766,penthouse,150,2,2,1,1,False,True,False,True,True,P,A,2020.0,Carpi,Morbidina - Cuneo,2023-07-26,350.000
338,99607722,flat,127,2,2,1,1,True,False,True,True,True,P,A,2024.0,Carpi,Morbidina - Cuneo,2023-07-26,285.500
339,93872518,house,178,2,3,1,1,False,True,False,False,True,M,A,2022.0,Carpi,Migliarina - Budrione,2023-07-26,290.000
340,102984416,townhouse,209,2,2,0,0,False,True,False,True,True,M,G,1955.0,Carpi,Santa Croce,2023-07-26,183.000
341,102054730,townhouse,250,3,3,1,0,False,True,False,False,True,M,G,1900.0,Carpi,Centro Storico,2023-07-26,255.000
342,96029828,flat,47,1,1,0,0,True,False,True,False,True,P,A,2023.0,Carpi,Centro Storico,2023-07-26,107.000
343,104170543,flat,60,1,2,2,1,True,False,False,True,True,M,G,1995.0,Carpi,Cibeno,2023-07-26,135.000
344,102560018,flat,50,1,1,1,1,True,False,True,True,True,M,F,1991.0,Carpi,Remesina - Pezzana,2023-07-26,88.000
345,100622981,flat,145,2,2,0,2,False,True,False,True,True,G,C,1965.0,Carpi,Ospedale,2023-07-26,330.000
346,101575531,flat,76,1,2,1,0,True,False,True,True,True,M,G,1976.0,Carpi,Ospedale,2023-07-26,131.000
347,96379146,flat,130,2,3,1,2,True,False,True,False,True,M,E,2004.0,Carpi,Musicisti,2023-07-26,229.000
348,104126621,flat,93,1,2,1,0,True,False,True,True,False,M,E,1980.0,Carpi,Quartirolo - Meloni,2023-07-26,153.000
349,96731334,townhouse,225,4,4,1,0,True,False,False,False,True,M,D,1500.0,Carpi,Centro Storico,2023-07-26,315.000
350,99989250,flat,112,2,3,1,0,True,False,False,True,False,M,G,1981.0,Carpi,Ospedale,2023-07-26,130.000
351,104837097,flat,115,1,3,1,0,False,False,False,True,True,M,,1970.0,Carpi,Via Antonio Meucci,2023-07-26,150.000
352,96708894,flat,100,1,2,1,2,True,False,False,False,True,M,G,1970.0,Carpi,Cibeno,2023-07-26,55.000
353,105019195,townhouse,203,2,4,1,0,False,True,False,False,True,G,G,1974.0,Carpi,Quartirolo - Meloni,2023-07-26,265.000
354,102241646,flat,120,2,3,0,1,False,False,False,True,True,M,F,2006.0,Carpi,Ospedale,2023-07-26,169.000
355,103792358,penthouse,171,2,3,1,1,True,False,False,False,True,P,A,2023.0,Carpi,Morbidina - Cuneo,2023-07-26,461.000
356,103563012,flat,117,1,2,1,1,False,False,False,True,True,M,G,1963.0,Carpi,Stadio - Acquedotto,2023-07-26,"65.250,00"
357,99043618,flat,89,1,2,1,1,True,True,False,False,True,M,C,2011.0,Carpi,Ospedale,2023-07-26,259.000
358,95424300,flat,196,2,3,0,0,False,False,False,True,True,M,G,1900.0,Carpi,Centro Storico,2023-07-26,230.000
359,104821239,townhouse,254,3,4,1,0,False,True,False,False,True,M,G,1977.0,Carpi,Remesina - Pezzana,2023-07-26,395.000
360,104965339,flat,105,1,2,1,0,True,False,True,True,True,M,,1972.0,Carpi,Remesina - Pezzana,2023-07-26,143.000
361,102358464,house,280,3,5,1,1,False,True,False,False,True,M,G,1970.0,Carpi,Fossoli - San Marino,2023-07-26,250.000
362,102691332,flat,209,2,3,1,2,False,True,False,False,True,M,G,2000.0,Carpi,Gargallo,2023-07-26,235.000
363,101666425,townhouse,115,2,2,1,2,False,True,False,False,True,M,G,1970.0,Carpi,Fossoli - San Marino,2023-07-26,65.000
364,98348388,flat,116,2,2,2,0,True,False,True,True,True,M,D,2004.0,Carpi,Morbidina - Cuneo,2023-07-26,235.000
365,104675485,flat,90,1,2,1,0,True,False,True,True,True,M,D,1990.0,Carpi,Fossoli - San Marino,2023-07-26,135.000
366,104683889,townhouse,540,2,5,2,2,False,True,False,True,True,M,,1970.0,Carpi,Cibeno,2023-07-26,450.000
367,103149540,flat,120,1,2,0,1,False,False,True,True,True,M,G,1960.0,Carpi,Quartirolo - Meloni,2023-07-26,116.000
368,100799595,flat,158,2,3,1,2,True,False,True,False,True,G,E,2004.0,Carpi,Quartirolo - Meloni,2023-07-26,235.000
369,102371732,flat,115,2,2,1,0,False,False,True,True,True,S,A,2022.0,Carpi,Morbidina - Cuneo,2023-07-26,360.000
370,104741003,flat,100,1,2,0,1,False,False,False,True,True,M,E,1970.0,Carpi,Ospedale,2023-07-26,105.000
371,103093974,townhouse,500,2,6,1,3,True,True,False,True,True,M,,1970.0,Carpi,Remesina - Pezzana,2023-07-26,369.000
372,103067726,flat,80,1,1,1,1,False,False,True,True,False,M,C,2009.0,Carpi,Fossoli - San Marino,2023-07-26,140.000
373,102037662,flat,230,2,3,0,0,False,False,False,True,True,M,,1900.0,Carpi,Centro Storico,2023-07-26,230.000
374,91138680,flat,150,2,3,0,1,True,False,True,True,False,M,,2023.0,Carpi,Quartirolo - Meloni,2023-07-26,301.000
375,104071785,rustic,648,3,5,0,0,False,False,False,False,True,M,,1980.0,Carpi,Quartirolo - Meloni,2023-07-26,"184.680,00"
376,103097340,flat,108,1,2,1,0,True,False,True,True,False,M,,1985.0,Carpi,Quartirolo - Meloni,2023-07-26,188.000
377,91138060,flat,135,2,2,1,1,True,False,True,True,False,M,,2023.0,Carpi,Quartirolo - Meloni,2023-07-26,268.000
378,104366967,flat,96,1,2,1,1,True,True,False,False,True,M,G,2009.0,Carpi,Remesina - Pezzana,2023-07-26,225.000
379,103623268,flat,88,1,2,1,1,False,True,False,False,True,M,E,2007.0,Carpi,Migliarina - Budrione,2023-07-26,189.000
380,104495931,flat,142,2,4,0,0,False,False,False,False,True,M,,1980.0,Carpi,Morbidina - Cuneo,2023-07-26,"59.063,00"
381,100534062,flat,72,1,1,1,1,True,False,True,True,True,M,D,2006.0,Carpi,Quartirolo - Meloni,2023-07-26,175.000
382,99954018,flat,91,1,2,1,1,True,True,False,False,True,M,F,2011.0,Carpi,Remesina - Pezzana,2023-07-26,255.000
383,104866277,flat,101,1,3,1,1,True,False,False,True,True,M,G,1967.0,Carpi,Stadio - Acquedotto,2023-07-26,147.000
384,100868693,house,305,4,5,2,2,False,True,False,True,True,M,G,1978.0,Carpi,Fossoli - San Marino,2023-07-26,399.000
385,88858455,house,1.216,4,8,0,0,False,True,False,False,True,M,G,1850.0,Carpi,Fossoli - San Marino,2023-07-26,
386,93621128,house,350,4,3,1,0,False,True,False,True,True,M,G,1992.0,Carpi,Cibeno,2023-07-26,
387,96028104,flat,175,2,3,0,0,True,False,False,True,True,P,A,2023.0,Carpi,Centro Storico,2023-07-26,404.000
388,103288074,house,168,2,3,1,1,False,True,False,True,True,M,F,1960.0,Carpi,Ospedale,2023-07-26,285.000
389,102709152,flat,43,1,s,0,0,False,False,True,False,False,M,F,2000.0,Carpi,Centro Storico,2023-07-26,95.000
390,104066089,flat,70,1,2,0,0,False,False,False,True,True,M,A,1900.0,Carpi,Centro Storico,2023-07-26,149.000
391,102578274,house,200,2,5,1,1,False,True,False,False,True,M,F,1962.0,Carpi,Quartirolo - Meloni,2023-07-26,265.000
392,100051250,flat,55,1,1,1,0,True,False,False,False,True,M,G,2007.0,Carpi,Cortile,2023-07-26,79.000
393,104283515,flat,94,1,3,0,0,False,False,False,False,True,M,,1980.0,Carpi,Stadio - Acquedotto,2023-07-26,"80.250,00"
394,104035297,flat,108,1,3,0,0,False,False,False,False,True,M,,1980.0,Carpi,Musicisti,2023-07-26,"92.225,00"
395,104685109,flat,83,1,3,0,0,False,False,True,True,True,M,G,1970.0,Carpi,Fossoli - San Marino,2023-07-26,80.000
396,104071687,house,302,3,5,0,0,False,False,False,False,True,M,,1980.0,Carpi,Ospedale,2023-07-26,"187.312,00"
397,105011533,flat,111,1,4,0,0,False,False,False,False,True,M,,1980.0,Carpi,Ospedale,2023-07-26,"75.937,00"
398,103928429,flat,110,1,2,1,0,False,False,True,False,True,M,F,1900.0,Carpi,Centro Storico,2023-07-26,250.000
399,104694463,flat,114,2,4,0,0,False,False,False,False,True,M,,1980.0,Carpi,Ospedale,2023-07-26,"58.442,00"
400,104283579,flat,54,1,2,0,0,False,False,False,False,True,M,,1980.0,Carpi,Stadio - Acquedotto,2023-07-26,"46.875,00"
